myneta_id,name,constituency,district,party,age,education,criminal_cases,criminal_details,movable_self,movable_spouse,movable_dependents,movable_total,immovable_self,immovable_spouse,immovable_dependents,immovable_total,total_assets,liabilities,affidavit_url
562,Jayavel. Rama,ARIYALUR,ARIYALUR,DMDK,46,5th Pass,1,,0,0,0,3250224,0,0,0,11000000,14250224,262994,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=562
563,Vijayakumar. R,ARIYALUR,ARIYALUR,IND,39,12th Pass,0,,0,0,0,8544522,0,0,0,24272576,32817098,6272576,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=563
564,Veeramani. T,ARIYALUR,ARIYALUR,IND,26,Graduate Professional,1,"294(b), 352, 427, 506(i)",0,0,0,27000,0,0,0,75000,102000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=564
565,Rajendran. S,ARIYALUR,ARIYALUR,AIADMK,56,8th Pass,1,"143, 188",0,0,0,1802984,0,0,0,3300000,5102984,251000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=565
566,Sathyaseelan. A,ARIYALUR,ARIYALUR,LJP,41,Graduate,0,,0,0,0,1495552,0,0,0,1000000,2495552,736416,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=566
567,Manikkam. T,ARIYALUR,ARIYALUR,Naam Tamilar Katchi,33,8th Pass,0,,0,0,0,382972,0,0,0,0,382972,130000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=567
568,Thirumavalavan. K,ARIYALUR,ARIYALUR,Pattali Makkal Katchi,53,Graduate,2,,0,0,0,5163050,0,0,0,70961500,76124550,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=568
569,Savarianandham. V,ARIYALUR,ARIYALUR,BSP,39,Graduate,0,,0,0,0,10000,0,0,0,1000000,1010000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=569
570,Padmanaban. R,ARIYALUR,ARIYALUR,IND,47,8th Pass,0,,0,0,0,48235,0,0,0,0,48235,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=570
571,Krishna. K,ARIYALUR,ARIYALUR,IND,51,10th Pass,0,,0,0,0,26072,0,0,0,0,26072,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=571
572,Pazhanivel. P,ARIYALUR,ARIYALUR,IND,45,12th Pass,0,,0,0,0,701758,0,0,0,725000,1426758,213000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=572
573,Matheshwaran. T,ARIYALUR,ARIYALUR,Vidiyalai Thedum Indhiyargal Party,26,Graduate,0,,0,0,0,11000,0,0,0,0,11000,400000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=573
574,Kandasamy.m.s,JAYANKONDAM,ARIYALUR,Marumalarchi Dravida Munnetra Kazhagam,57,8th Pass,0,,0,0,0,14106841,0,0,0,36062700,50169541,5620000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=574
575,Mahesh.c,JAYANKONDAM,ARIYALUR,IND,35,Graduate,0,,0,0,0,30000,0,0,0,123225,153225,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=575
576,Ramajeyalingam.j.k.n,JAYANKONDAM,ARIYALUR,AIADMK,63,Graduate,0,,0,0,0,1878816,0,0,0,16100000,17978816,1061121,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=576
577,Krishnamoorthy.r,JAYANKONDAM,ARIYALUR,Naam Tamilar Katchi,73,Illiterate,0,,0,0,0,3000,0,0,0,2040000,2043000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=577
578,Ulaganathan.n,JAYANKONDAM,ARIYALUR,NCP,61,Graduate Professional,0,,0,0,0,168000,0,0,0,0,168000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=578
579,Chinnadurai.s,JAYANKONDAM,ARIYALUR,BSP,42,12th Pass,0,,0,0,0,10500,0,0,0,300000,310500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=579
580,Krishnamoorthy.s,JAYANKONDAM,ARIYALUR,BJP,55,10th Pass,0,,0,0,0,640593,0,0,0,17800000,18440593,96100,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=580
581,Alangarmery.t,JAYANKONDAM,ARIYALUR,IND,33,10th Pass,0,,0,0,0,5000,0,0,0,0,5000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=581
582,Karunagaran.g,JAYANKONDAM,ARIYALUR,IND,54,10th Pass,1,"302, 120B",0,0,0,187500,0,0,0,800000,987500,87000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=582
583,Irulapoo.selvakumar,JAYANKONDAM,ARIYALUR,IND,46,10th Pass,0,,0,0,0,70000,0,0,0,740000,810000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=583
584,Selvamani.p,JAYANKONDAM,ARIYALUR,IND,34,Graduate Professional,0,,0,0,0,50000,0,0,0,200000,250000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=584
586,Amutha N,ANNA NAGAR,CHENNAI,Naam Tamilar Katchi,48,Graduate,0,,0,0,0,829657,0,0,0,0,829657,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=586
587,S.gokula Indira,ANNA NAGAR,CHENNAI,AIADMK,50,Post Graduate,0,,0,0,0,42554496,0,0,0,46810000,89364496,27006473,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=587
588,Ravi Kumar S,ANNA NAGAR,CHENNAI,IND,41,Graduate Professional,0,,0,0,0,516790,0,0,0,1000000,1516790,160000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=588
589,Balaji S,ANNA NAGAR,CHENNAI,IND,48,Illiterate,0,,0,0,0,41000,0,0,0,0,41000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=589
590,Babu D,ANNA NAGAR,CHENNAI,IND,38,5th Pass,0,,0,0,0,16000,0,0,0,0,16000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=590
591,Akhilesh A M,ANNA NAGAR,CHENNAI,Pattali Makkal Katchi,27,Graduate Professional,0,,0,0,0,260000,0,0,0,0,260000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=591
592,Saravanaraja P,ANNA NAGAR,CHENNAI,Valamaana Tamizhagam Katchi,49,Post Graduate,0,,0,0,0,9631062,0,0,0,83000000,92631062,13346470,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=592
593,Suresh K,ANNA NAGAR,CHENNAI,BJP,36,Graduate,0,,0,0,0,2857450,0,0,0,0,2857450,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=593
594,Saravanan R,ANNA NAGAR,CHENNAI,IND,50,Post Graduate,0,,0,0,0,1154711,0,0,0,8000000,9154711,4771634,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=594
595,Yogeswaran D,ANNA NAGAR,CHENNAI,IND,28,Graduate,0,,0,0,0,525120,0,0,0,0,525120,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=595
596,Muthusamy M,ANNA NAGAR,CHENNAI,IND,40,Graduate Professional,0,,0,0,0,459500,0,0,0,300000,759500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=596
597,Bhuvaneswaran M,ANNA NAGAR,CHENNAI,IND,30,Others,0,,0,0,0,26000,0,0,0,0,26000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=597
598,Sofilet,ANNA NAGAR,CHENNAI,LJP,37,10th Pass,0,,0,0,0,314000,0,0,0,0,314000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=598
599,Sivasankaran R,ANNA NAGAR,CHENNAI,IND,49,8th Pass,0,,0,0,0,270000,0,0,0,0,270000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=599
600,Kumaran P,ANNA NAGAR,CHENNAI,Youth And Students Party,42,Others,0,,0,0,0,35890000,0,0,0,32500000,68390000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=600
601,C.raghu,CHEPAUK-THIRUVALLIKENI,CHENNAI,BSP,39,8th Pass,0,,0,0,0,111000,0,0,0,0,111000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=601
602,K.mahendiran,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,26,Post Graduate,0,,0,0,0,246038,0,0,0,582000,828038,170000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=602
603,Abid Bakshqh Hussain,CHEPAUK-THIRUVALLIKENI,CHENNAI,A,40,10th Pass,0,,0,0,0,2266000,0,0,0,0,2266000,2200000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=603
604,A.v.a.kassali,CHEPAUK-THIRUVALLIKENI,CHENNAI,Pattali Makkal Katchi,56,5th Pass,0,,0,0,0,4728926,0,0,0,2777100,7506026,102022,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=604
606,S.vivekananda,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,66,10th Pass,0,,0,0,0,922388,0,0,0,15000000,15922388,621524,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=606
607,A.noorjahan,CHEPAUK-THIRUVALLIKENI,CHENNAI,AIADMK,44,Post Graduate,0,,0,0,0,5676297,0,0,0,14379600,20055897,1021663,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=607
608,M.jaffer Shathik,CHEPAUK-THIRUVALLIKENI,CHENNAI,Eluchi Desam Party,26,Graduate Professional,0,,0,0,0,25000,0,0,0,0,25000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=608
609,Abbu Moosa Khaderi,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,27,12th Pass,0,,0,0,0,225000,0,0,0,1500000,1725000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=609
610,P.sivakumar,CHEPAUK-THIRUVALLIKENI,CHENNAI,Naam Tamilar Katchi,38,10th Pass,0,,0,0,0,204500,0,0,0,0,204500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=610
612,Premkumar,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,27,Graduate Professional,0,,0,0,0,6000,0,0,0,0,6000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=612
613,V.abdulla Sait,CHEPAUK-THIRUVALLIKENI,CHENNAI,DMDK,38,Post Graduate,1,"420, 468, 471",0,0,0,5112880,0,0,0,26900000,32012880,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=613
614,J.jayaprakash,CHEPAUK-THIRUVALLIKENI,CHENNAI,Youth And Students Party,41,Others,0,,0,0,0,1135000,0,0,0,0,1135000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=614
615,C.manikandan,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,32,Graduate Professional,0,,0,0,0,20000,0,0,0,0,20000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=615
616,K.srinivasan,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,38,10th Pass,0,,0,0,0,128600,0,0,0,0,128600,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=616
618,S.anbalagan,CHEPAUK-THIRUVALLIKENI,CHENNAI,IND,51,8th Pass,0,,0,0,0,20000,0,0,0,0,20000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=618
619,Ezhilarasan I,EGMORE,CHENNAI,BSP,29,Graduate Professional,0,,0,0,0,50000,0,0,0,0,50000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=619
620,M.venkatesan,EGMORE,CHENNAI,BJP,36,Post Graduate,0,,0,0,0,1827200,0,0,0,0,1827200,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=620
621,Kubendran S,EGMORE,CHENNAI,Makkalatchi Katchi,32,10th Pass,0,,0,0,0,270500,0,0,0,0,270500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=621
622,A.rajendran,EGMORE,CHENNAI,Pattali Makkal Katchi,40,12th Pass,0,,0,0,0,1829710,0,0,0,0,1829710,183780,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=622
623,Ravichandran K.s,EGMORE,CHENNAI,DMK,45,Graduate Professional,1,"147, 148, 341, 307",0,0,0,7530597,0,0,0,19200000,26730597,6745114,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=623
624,Parithi Ellamvazhuthi E,EGMORE,CHENNAI,AIADMK,56,10th Pass,0,,0,0,0,16019319,0,0,0,51000000,67019319,22848209,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=624
625,Prabhu T,EGMORE,CHENNAI,DMDK,35,10th Pass,1,,0,0,0,2129504,0,0,0,0,2129504,879902,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=625
626,Uvakumar P N,HARBOUR,CHENNAI,IND,43,12th Pass,0,,0,0,0,438157,0,0,0,0,438157,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=626
627,Nazim,HARBOUR,CHENNAI,IND,46,8th Pass,0,,0,0,0,596807,0,0,0,750000,1346807,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=627
628,Anwar Baig,HARBOUR,CHENNAI,Naam Tamilar Katchi,52,Others,0,,0,0,0,980100,0,0,0,7200000,8180100,398117,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=628
629,Krishnakumar Nadhani,HARBOUR,CHENNAI,BJP,39,Post Graduate,0,,0,0,0,11059463,0,0,0,7860000,18919463,1590525,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=629
630,Nathiya R,HARBOUR,CHENNAI,IND,29,Graduate Professional,0,,0,0,0,526500,0,0,0,0,526500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=630
631,Ravi M L,HARBOUR,CHENNAI,Desiya Makkal Sakthi Katchi,52,Graduate Professional,0,,0,0,0,3311478,0,0,0,0,3311478,200000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=631
632,Sreenivasan K S,HARBOUR,CHENNAI,AIADMK,51,Graduate Professional,0,,0,0,0,7759074,0,0,0,7588741,15347815,5832349,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=632
633,Sivachandran P,HARBOUR,CHENNAI,IND,26,12th Pass,2,,0,0,0,103533,0,0,0,0,103533,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=633
634,Murad Buhari B,HARBOUR,CHENNAI,Marumalarchi Dravida Munnetra Kazhagam,49,12th Pass,0,,0,0,0,5063495,0,0,0,15125000,20188495,649524,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=634
635,Krishnakumar G,HARBOUR,CHENNAI,IND,30,Graduate,0,,0,0,0,151800,0,0,0,0,151800,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=635
636,Abesar,HARBOUR,CHENNAI,Youth And Students Party,35,Graduate,0,,0,0,0,1129500,0,0,0,0,1129500,45000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=636
637,Nazeer Hussain S,HARBOUR,CHENNAI,BSP,39,12th Pass,0,,0,0,0,110500,0,0,0,0,110500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=637
638,Venkatesan P,HARBOUR,CHENNAI,IND,46,Graduate Professional,0,,0,0,0,1269212,0,0,0,4000000,5269212,1661200,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=638
639,Sureshkumar R,HARBOUR,CHENNAI,Pattali Makkal Katchi,41,Graduate,0,,0,0,0,1084307,0,0,0,2000000,3084307,1237574,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=639
640,Ramesh D,HARBOUR,CHENNAI,IND,54,Post Graduate,0,,0,0,0,889000,0,0,0,0,889000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=640
641,Mageshkumar D,HARBOUR,CHENNAI,IND,37,8th Pass,0,,0,0,0,322800,0,0,0,0,322800,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=641
642,Srinivasan R,HARBOUR,CHENNAI,IND,30,Graduate,0,,0,0,0,46000,0,0,0,0,46000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=642
643,Nandakumar D,HARBOUR,CHENNAI,IND,43,10th Pass,0,,0,0,0,103800,0,0,0,0,103800,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=643
644,Chandra Bommu K,HARBOUR,CHENNAI,IND,28,Others,0,,0,0,0,133400,0,0,0,0,133400,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=644
645,Srinivasan P,HARBOUR,CHENNAI,IND,42,Post Graduate,0,,0,0,0,224400,0,0,0,0,224400,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=645
646,C.velan,KOLATHUR,CHENNAI,BSP,40,8th Pass,0,,0,0,0,258000,0,0,0,0,258000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=646
647,S.ashok Kumar,KOLATHUR,CHENNAI,Vidiyalai Thedum Indhiyargal Party,37,Post Graduate,0,,0,0,0,104965,0,0,0,0,104965,12000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=647
648,M.vasantha Kumar,KOLATHUR,CHENNAI,Vijaya Bharatha Makkal (People) Party,37,5th Pass,2,,0,0,0,690000,0,0,0,8226000,8916000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=648
649,M.k.stalin,KOLATHUR,CHENNAI,DMK,63,12th Pass,6,"499, 500; 499, 500; 499, 500; 499, 500; 499, 500",0,0,0,11159079,0,0,0,47243882,58402961,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=649
650,P.mathivanan,KOLATHUR,CHENNAI,DMDK,33,Post Graduate,1,"147, 148, 149, 336, 427, 307",0,0,0,4131294,0,0,0,3000000,7131294,1832550,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=650
651,S.xavier Felix,KOLATHUR,CHENNAI,Naam Tamilar Katchi,58,Graduate Professional,0,,0,0,0,4650000,0,0,0,5000000,9650000,2700000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=651
652,J.c.d.prabhakar,KOLATHUR,CHENNAI,AIADMK,64,Graduate Professional,0,,0,0,0,12986322,0,0,0,242100000,255086322,33000000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=652
653,M. Shajini,KOLATHUR,CHENNAI,IND,26,Post Graduate,0,,0,0,0,255000,0,0,0,0,255000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=653
655,G. Sathyanarayanan,KOLATHUR,CHENNAI,Youth And Students Party,33,8th Pass,0,,0,0,0,1602000,0,0,0,0,1602000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=655
656,Seetha Mallar,KOLATHUR,CHENNAI,IND,43,12th Pass,0,,0,0,0,259500,0,0,0,2000000,2259500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=656
657,M. P. Charavanan,KOLATHUR,CHENNAI,IND,55,Graduate,0,,0,0,0,526516,0,0,0,3500000,4026516,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=657
658,V. Vijayakumari,KOLATHUR,CHENNAI,A,40,Graduate,0,,0,0,0,235000,0,0,0,0,235000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=658
659,G.ragavanayagam,KOLATHUR,CHENNAI,IND,42,Post Graduate,0,,0,0,0,783500,0,0,0,0,783500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=659
663,A.stalinkumar,KOLATHUR,CHENNAI,IND,38,10th Pass,0,,0,0,0,160200,0,0,0,0,160200,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=663
664,Sheela S,MYLAPORE,CHENNAI,IND,46,8th Pass,0,,0,0,0,136300,0,0,0,0,136300,450000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=664
665,Suresh Kumar N,MYLAPORE,CHENNAI,Pattali Makkal Katchi,29,Graduate Professional,0,,0,0,0,1197866,0,0,0,0,1197866,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=665
666,Munavar Basha A.s,MYLAPORE,CHENNAI,Tamil Maanila Congress (Moopanar),62,Graduate,0,,0,0,0,550500,0,0,0,1500000,2050500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=666
667,Sathyaa Durrairajh,MYLAPORE,CHENNAI,IND,30,Post Graduate,0,,0,0,0,89608,0,0,0,0,89608,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=667
668,Anand N,MYLAPORE,CHENNAI,IND,46,10th Pass,0,,0,0,0,625500,0,0,0,150000,775500,165000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=668
669,Balaji V,MYLAPORE,CHENNAI,BSP,36,12th Pass,0,,0,0,0,250500,0,0,0,0,250500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=669
670,Dhananjayan T.s,MYLAPORE,CHENNAI,IND,45,8th Pass,0,,0,0,0,76116,0,0,0,0,76116,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=670
671,Sivakumar,MYLAPORE,CHENNAI,IND,38,12th Pass,0,,0,0,0,450500,0,0,0,0,450500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=671
672,Nataraj R,MYLAPORE,CHENNAI,AIADMK,65,Doctorate,0,,0,0,0,30841144,0,0,0,61797506,92638650,7336106,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=672
673,Loganathan,MYLAPORE,CHENNAI,IND,63,Graduate Professional,0,,0,0,0,1015500,0,0,0,41021000,42036500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=673
674,Nagarajan K,MYLAPORE,CHENNAI,BJP,56,12th Pass,0,,0,0,0,4632078,0,0,0,600000,5232078,97146,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=674
676,Arunraj Balan,MYLAPORE,CHENNAI,IND,26,Graduate Professional,0,,0,0,0,198000,0,0,0,0,198000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=676
677,Karate R.thiagarajan,MYLAPORE,CHENNAI,INC,51,12th Pass,0,,0,0,0,5183962,0,0,0,305118000,310301962,3018085,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=677
678,Sudhakar.s.,MYLAPORE,CHENNAI,Naam Tamilar Katchi,36,Graduate,0,,0,0,0,1463947,0,0,0,0,1463947,22672,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=678
679,Govindarajulu.m.,MYLAPORE,CHENNAI,Youth And Students Party,76,Post Graduate,0,,0,0,0,790026,0,0,0,0,790026,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=679
680,Shanmuga Rajan,MYLAPORE,CHENNAI,IND,65,10th Pass,0,,0,0,0,3163480,0,0,0,22500000,25663480,1502000,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=680
681,Balakrishnan,MYLAPORE,CHENNAI,IND,58,Graduate,0,,0,0,0,660600,0,0,0,0,660600,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=681
682,K.r.ramaswamzy,MYLAPORE,CHENNAI,IND,82,Others,0,,0,0,0,2700,0,0,0,0,2700,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=682
683,Sathyanarayanan .s.,MYLAPORE,CHENNAI,IND,44,Graduate Professional,0,,0,0,0,6285827,0,0,0,25000000,31285827,6322828,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=683
684,Rubalingam K,ROYAPURAM,CHENNAI,BSP,31,Others,0,,0,0,0,10500,0,0,0,0,10500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=684
685,Manohar R,ROYAPURAM,CHENNAI,INC,50,Post Graduate,0,,0,0,0,14076783,0,0,0,64183350,78260133,12915494,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=685
686,Jemelaa M R,ROYAPURAM,CHENNAI,BJP,42,Post Graduate,0,,0,0,0,32592680,0,0,0,5000000,37592680,6519981,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=686
687,Selvan P,ROYAPURAM,CHENNAI,IND,26,10th Pass,1,"341, 294(B), 324, 323, 307",0,0,0,12200,0,0,0,0,12200,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=687
688,Biju Chacko,ROYAPURAM,CHENNAI,Tamil Maanila Congress (Moopanar),47,Graduate Professional,0,,0,0,0,5645327,0,0,0,53355000,59000327,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=688
689,Jayakumar D,ROYAPURAM,CHENNAI,AIADMK,55,Graduate Professional,0,,0,0,0,5551206,0,0,0,2765000,8316206,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=689
690,Ganesh Prabhu P,ROYAPURAM,CHENNAI,IND,28,Post Graduate,0,,0,0,0,1324000,0,0,0,0,1324000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=690
691,Anandha Raj B,ROYAPURAM,CHENNAI,Naam Tamilar Katchi,36,10th Pass,1,"149, 448, 341, 285, 506(ii)",0,0,0,71421,0,0,0,365000,436421,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=691
692,Perumal T S,ROYAPURAM,CHENNAI,Pattali Makkal Katchi,62,8th Pass,0,,0,0,0,17188429,0,0,0,61914545,79102974,6225140,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=692
694,Rajaraman N,ROYAPURAM,CHENNAI,IND,61,Graduate Professional,0,,0,0,0,100000,0,0,0,0,100000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=694
695,Purushothaman P P,ROYAPURAM,CHENNAI,IND,35,Graduate Professional,0,,0,0,0,100000,0,0,0,500000,600000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=695
697,Vijayavelmurugan T,ROYAPURAM,CHENNAI,IND,63,12th Pass,0,,0,0,0,1195300,0,0,0,5500000,6695300,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=697
698,Dhanasekaran G,ROYAPURAM,CHENNAI,IND,45,Graduate Professional,0,,0,0,0,145564,0,0,0,0,145564,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=698
699,Subramanian.ma,SAIDAPET,CHENNAI,DMK,56,Graduate Professional,4,"147, 341, 323, 324, 149; 341, 355, 324, 506(II), 149; 332, 506(I); 352, 506(I)",0,0,0,1182576,0,0,0,5500000,6682576,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=699
700,Parthiban.s,SAIDAPET,CHENNAI,IND,49,10th Pass,0,,0,0,0,1005302,0,0,0,10000000,11005302,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=700
701,Vishnuram.s,SAIDAPET,CHENNAI,IND,32,Post Graduate,0,,0,0,0,589776,0,0,0,0,589776,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=701
702,Manoharan.m,SAIDAPET,CHENNAI,Naam Tamilar Katchi,34,Unknown,0,,0,0,0,535500,0,0,0,120000,655500,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=702
703,Ponnayan.c,SAIDAPET,CHENNAI,AIADMK,74,Graduate Professional,0,,0,0,0,18230323,0,0,0,61864250,80094573,13514520,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=703
704,Gokularajan.c,SAIDAPET,CHENNAI,IND,37,Graduate,0,,0,0,0,366701,0,0,0,3000000,3366701,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=704
705,Murugesan.s,SAIDAPET,CHENNAI,BSP,39,8th Pass,0,,0,0,0,103400,0,0,0,30000,133400,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=705
706,Soundarjan.c,SAIDAPET,CHENNAI,IND,42,8th Pass,0,,0,0,0,479540,0,0,0,0,479540,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=706
707,Kandasamy.r,SAIDAPET,CHENNAI,IND,48,8th Pass,0,,0,0,0,415000,0,0,0,700000,1115000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=707
708,Thomas.c,SAIDAPET,CHENNAI,LJP,40,8th Pass,0,,0,0,0,12000,0,0,0,0,12000,0,https://myneta.info/TamilNadu2016/candidate.php?candidate_id=708
